Prueba,Tamaño_10,Tamaño_20,Tamaño_30,Tamaño_40,Tamaño_50,Tamaño_60,Tamaño_70,Tamaño_80,Tamaño_90,Tamaño_100,Tamaño_110,Tamaño_120,Tamaño_130,Tamaño_140,Tamaño_150,Tamaño_160,Tamaño_170,Tamaño_180,Tamaño_190,Tamaño_200,Tamaño_210,Tamaño_220,Tamaño_230,Tamaño_240,Tamaño_250,Tamaño_260,Tamaño_270,Tamaño_280,Tamaño_290,Tamaño_300,Tamaño_310,Tamaño_320,Tamaño_330,Tamaño_340,Tamaño_350,Tamaño_360,Tamaño_370,Tamaño_380,Tamaño_390,Tamaño_400,Tamaño_410,Tamaño_420,Tamaño_430,Tamaño_440,Tamaño_450,Tamaño_460,Tamaño_470,Tamaño_480,Tamaño_490,Tamaño_500,Tamaño_510,Tamaño_520,Tamaño_530,Tamaño_540,Tamaño_550,Tamaño_560,Tamaño_570,Tamaño_580,Tamaño_590,Tamaño_600,Tamaño_610,Tamaño_620,Tamaño_630,Tamaño_640,Tamaño_650,Tamaño_660,Tamaño_670,Tamaño_680,Tamaño_690,Tamaño_700,Tamaño_710,Tamaño_720,Tamaño_730,Tamaño_740,Tamaño_750,Tamaño_760,Tamaño_770,Tamaño_780,Tamaño_790,Tamaño_800,Tamaño_810,Tamaño_820,Tamaño_830,Tamaño_840,Tamaño_850,Tamaño_860,Tamaño_870,Tamaño_880,Tamaño_890,Tamaño_900,Tamaño_910,Tamaño_920,Tamaño_930,Tamaño_940,Tamaño_950,Tamaño_960,Tamaño_970,Tamaño_980,Tamaño_990,Tamaño_1000
571,700,1800,3800,4100,5800,7600,10300,13200,15800,17700,16800,17700,19100,21700,23000,24900,28500,28700,38500,33000,34700,36800,38600,40300,43600,45400,60900,64000,65100,53100,75300,57400,76200,79000,65900,88400,69200,70600,72400,74700,75700,77900,81800,93300,85400,88500,107800,92300,95100,97900,100200,101300,102200,107200,108500,118400,151100,143400,118100,129000,131200,152200,127800,128600,133300,133900,133900,139100,157400,154500,151800,149500,152700,155800,189000,169000,159200,162100,234500,171100,191900,170900,179400,177200,178700,180500,184100,189900,189800,191900,243000,195400,314100,201900,248300,206400,208800,211800,221100,260800
572,600,1700,3800,4500,5900,7400,9700,12300,14300,18600,16900,17400,19900,20900,23600,25600,27300,28400,39300,33400,34100,37400,39300,41000,43800,44600,60900,63600,66200,53100,73100,56300,78300,78200,65000,88600,67700,69800,71800,73800,76700,78000,82100,167300,86600,88400,99800,93800,94600,101000,99900,101900,103200,107700,108700,110700,123000,141700,116900,133800,123000,141700,124600,139000,131100,132300,134800,139500,140600,147000,157800,148900,168600,155300,186700,157600,161900,162700,198400,165000,171900,196700,176000,222300,178900,188600,377300,192000,189800,192200,212500,216600,275300,199300,257800,218000,208500,208900,243600,260900
573,600,1800,3800,4400,5800,7400,10100,11900,14700,17900,17600,17800,18800,21000,23100,28700,28300,28500,39600,32500,34700,37200,38800,40000,43600,45100,59600,63600,65400,51900,71000,57400,72000,77400,64100,108400,74700,70800,71900,175400,76400,77900,81900,104400,86200,88400,103500,92700,94600,97100,104100,101500,114100,106300,121600,111100,113600,141400,117300,120400,123300,130700,125700,129900,139400,132200,142100,138200,141300,153500,163600,148700,153000,154400,162900,156800,159700,162400,170100,165800,170400,180900,174200,239600,193100,182400,235100,197700,197300,192900,207700,199600,245300,200500,244700,207200,207900,212600,284800,236300
574,700,1700,3800,4300,5800,7200,9900,11300,14500,18400,17100,18000,19300,21300,23000,25400,27600,33900,39200,32800,36300,37100,38000,40600,42900,46100,60900,63200,66600,52500,72000,57600,76100,79100,64400,87200,84800,70900,72300,86100,76000,78600,81100,102300,85700,86800,119000,102700,95100,103900,99800,148400,117800,107600,127100,120600,111700,139300,117300,121300,121900,125800,126800,130300,132500,144200,135200,144500,142000,145300,168000,149600,150600,155700,159800,156600,169400,162500,167400,166400,204300,172000,176100,212600,188100,181700,221100,189800,189400,193800,213400,195600,385000,201000,247400,206200,216500,213000,212600,252700
575,700,1800,3700,4200,5700,7100,9800,12500,14900,19300,18600,18100,19100,21200,23000,36100,27500,50000,38700,32300,39400,37200,38600,40900,42800,45500,61900,63400,65200,52800,71100,56300,77200,78900,64600,88400,82800,69400,72900,75400,76800,78600,81800,117800,86900,89200,98500,91400,93900,96100,99100,114400,107400,107000,118100,111500,114100,139000,118200,120500,123500,125400,127100,130000,131000,131200,134000,139900,140200,154200,148700,149200,151500,154600,175400,164900,158900,161400,166700,166800,171200,171600,174400,363600,180400,183200,200300,189700,190200,192600,213500,197500,239500,200300,211400,213700,212700,229100,219500,218700
576,700,1700,3700,4400,5900,7300,9900,13100,15000,16100,17900,17600,27800,21100,23100,24800,27400,33400,38500,32300,39300,37800,39400,47200,43200,45500,61000,63400,65400,53000,72400,56800,88100,78200,65100,85600,88500,204100,71000,189200,76000,171500,81500,102800,85600,88100,102700,93200,124500,96200,107800,103800,129500,105800,140100,109300,113000,142000,115800,118100,122900,127100,127500,129400,130600,134700,136100,138400,142400,172200,206400,148200,151200,153800,158100,156700,161200,161500,167800,171400,179600,172700,181000,232100,190500,182100,205300,197000,190300,192400,200500,195500,238600,199300,205100,206100,211000,210500,214700,218900
577,600,1700,3700,4400,5900,7600,9700,12600,15500,17300,17900,17500,19000,20700,23100,24400,33600,30700,39200,32300,34800,36900,38800,41500,43700,62800,60500,63100,64900,52700,71600,55400,78000,78600,65400,84700,87300,83400,72200,77000,78100,160500,82000,102400,84800,87000,94700,92800,104100,95800,100100,128400,102100,122200,111400,109900,112800,141900,117600,120300,120800,150300,126800,129600,130800,133500,136400,139600,141800,152500,171300,146600,152300,168900,158100,163200,160600,158900,165900,167100,171000,180300,182700,212200,177600,181200,196900,198500,190800,200100,199000,203200,237900,208800,229800,207300,229800,214500,223200,218500
578,500,1800,4000,4300,6000,7300,10200,13000,38100,16500,18200,17000,19700,20900,22900,25400,30800,32600,39000,77200,34500,37700,38700,41000,42700,44600,62600,63400,65700,53200,72500,56400,77100,82200,64900,80100,75000,74200,72400,81900,76900,105900,81400,102700,84400,87400,91900,93100,94200,96500,98500,104200,103000,118200,116500,110900,118500,142800,116500,121000,120800,304900,128400,175800,132300,164500,136300,138300,148500,144700,155800,148600,152700,153300,157600,174800,160600,161300,166800,167500,170000,171100,175700,211800,177900,229600,183900,189700,188700,191300,217700,195700,237000,200600,209800,204800,309600,210000,214600,225500
579,600,1900,3900,4200,6100,7300,10500,14200,15000,15500,18500,17200,19600,21300,23300,25200,30500,33000,39000,32600,34700,37000,39000,40700,43100,44200,59500,64700,66300,53600,79500,56500,76100,94100,65700,84100,107600,73000,72400,92000,76400,98400,80900,100600,86500,87200,91500,92700,95000,97100,99000,104000,103600,114800,109800,111700,113800,144900,116500,119400,121800,129900,128500,161400,130100,138500,136100,138800,140700,142900,162600,147500,152100,154700,155700,174700,160200,168600,166700,167400,171500,170300,174400,206000,177000,191600,183800,186700,189800,192600,210800,195700,237300,200000,206800,212300,327900,212600,213100,219800
580,700,2000,3900,4300,5900,7400,10200,12000,14800,16300,19100,18000,20000,21300,23300,25100,28000,30200,39000,33000,34300,37100,38800,40600,43300,43900,61600,63100,66100,53200,70000,57700,76500,79300,63700,85400,82800,72100,72400,90500,83200,97800,81100,101800,85200,87400,99200,93300,93500,95800,99300,104200,102300,107500,109700,113900,112600,146900,117300,121300,123800,125500,125400,157800,130800,150600,135900,139100,140800,144100,148400,148200,150600,173800,174800,158000,182300,162000,164300,165700,175600,171500,177100,200400,178700,182300,251000,188700,190300,191500,198100,203700,238000,201300,205000,205500,259000,210700,215000,217900
581,600,1700,3800,4200,5800,7500,10300,12600,14600,17100,17500,17500,18800,21100,23000,24600,27100,33600,39100,32600,34700,37900,38900,40400,43300,43800,60400,63100,65300,53000,70100,56700,75500,78700,64800,83400,74700,71300,71700,74700,77100,97100,82800,94500,93500,88400,90300,92100,94400,96500,99500,102100,102100,108600,117100,110600,114000,141600,118000,132900,121000,123700,127600,161900,129400,149000,136900,138600,140800,177000,148500,155900,151300,171800,172400,166200,174400,161600,178700,166000,168500,171300,180000,231400,178200,202200,243700,189500,210400,193200,199300,196700,236400,201400,214400,213300,258300,210400,219900,273100
582,700,1800,3700,5800,5700,7300,10500,30100,14700,15400,15800,17700,19600,21400,22600,37600,27200,32800,38600,33000,34100,37900,38700,41000,43300,45300,60300,77300,64900,53500,73000,56500,75700,80000,64200,85100,67800,72200,72200,75700,76100,95700,82100,84800,85800,87700,90500,92100,93000,97500,99400,103300,103500,106800,109400,110600,111000,136700,124100,120300,121400,125900,126200,162800,130700,132800,136700,137500,140000,172400,146700,148100,170600,159700,167500,156100,160400,161400,166600,171700,171500,179700,175300,237900,180500,189900,239600,185800,195400,193700,197200,198100,236900,201600,205600,205300,252200,210200,213000,225000
583,600,1800,3800,5200,5900,7200,10600,13000,14500,14100,15800,17600,18800,21400,23100,24800,26800,34000,38800,32400,34800,47600,38300,40700,43700,44800,60900,63500,65100,52300,72600,57100,75800,79000,65000,96500,68400,71000,71500,80800,75800,96100,82800,84000,136000,88000,122000,93600,93600,96900,258700,105300,103100,112200,110800,110500,113000,139400,117700,119300,123200,186400,126600,166200,132200,132300,136600,146500,197400,169500,154400,148500,159800,152800,157200,157700,159900,161900,165900,166700,169200,171000,174400,224800,178500,254800,233800,189800,204200,192400,205000,195800,237200,200500,477500,207500,248700,218400,232100,216600
584,700,1700,3700,4900,6200,7600,10900,12500,15400,14700,15800,17800,19900,21600,22200,24300,27800,37900,38600,32700,34300,36700,38200,41200,43900,44200,60600,63700,65500,52700,72300,56500,75600,80200,65800,84500,68500,70700,71900,86200,76600,98400,81600,84500,85500,151900,93700,93200,94300,97800,154000,105700,102700,106000,144500,110700,111100,143800,119100,119100,122600,123600,126900,170900,130900,132200,134100,137900,206500,171500,146400,148200,160400,153100,156900,167100,160100,161100,167300,167200,169300,172400,174000,211400,179000,261100,234700,188000,189200,192600,196500,196100,239200,199400,208100,211400,223300,212900,229000,429800
585,600,1800,3900,5200,5900,7100,11100,13900,15100,14200,15800,17600,19300,21700,23300,24500,27100,34300,38800,32400,34900,38300,38600,40700,43400,44000,60700,62900,64600,52800,71900,56300,77000,80500,94700,83800,69300,71600,71500,74900,76400,94700,81600,91400,85000,110100,92000,92100,96300,95900,117100,102900,111900,106800,125800,110500,113300,139400,117000,121000,121700,127000,127500,163900,129900,132000,137400,138900,165800,162000,145400,148500,148500,153200,154800,156800,172100,162800,165200,167800,177500,173200,175000,204200,178300,364500,246600,186300,188400,198200,202500,195800,237300,200300,208100,206400,208400,211200,230400,218200
586,600,1700,3800,5300,5700,7200,8500,13400,14900,14400,16000,17500,19400,20600,22700,25300,26900,34500,39000,32900,34700,45500,46900,40200,43100,44700,62500,62600,64900,53200,71000,57000,81300,79400,64300,83900,67700,70500,72000,75200,76700,94200,81800,85200,85300,108800,92300,92600,96300,95800,134100,104000,102800,130900,114100,110500,112400,146300,116700,120700,121900,130500,126400,165400,130600,132800,143500,137500,174100,170300,145600,148200,150400,166500,169000,157100,174700,160800,166300,167000,170600,171400,178700,209600,177000,316000,210600,187000,189500,200000,336900,197100,237300,199200,327800,206600,209700,213700,212400,219700
587,700,1600,4200,5400,5800,7400,9100,13900,15000,14100,15800,17500,19400,30300,22800,25000,28100,35200,38800,33100,34100,37400,43900,41300,43500,44000,73400,62800,65000,53100,71600,56400,86400,80900,64800,83200,68200,70200,71600,95700,76600,103900,81500,84500,87000,107700,92100,92500,153900,98400,103400,102100,102600,106100,109900,110500,141900,137900,118300,120800,121500,126100,127800,132500,139800,141600,134800,144100,171500,164300,153000,150100,150000,154100,156200,172600,160100,161500,165400,173500,170100,170500,173800,203300,186000,186000,188200,194800,187700,229400,212600,195700,271900,209100,205000,205700,208700,225800,213400,227000
588,700,1700,4000,4900,5800,7000,10900,13900,15100,14200,15600,17200,19500,21700,23000,25300,32600,33100,38900,32400,34400,37500,48000,40700,43200,45000,60700,62100,67800,53200,71400,57600,78000,81000,64200,83700,72200,69900,72100,89900,76100,157600,81100,97500,86000,107200,92000,93100,193900,96700,111600,103000,105500,113100,109900,115000,139200,144200,118300,120700,120800,129000,126800,146900,131900,134100,134600,138700,170600,147700,147100,148300,159300,153500,157200,167500,205300,161100,165000,166600,168000,170800,173500,205500,179600,214900,193100,191900,196200,193300,204900,195700,243700,199300,208400,210800,211600,210600,212700,275900
589,600,1900,3700,4900,5500,7800,10700,11800,14000,14300,15700,17500,19300,21100,23500,25200,30300,32000,38400,32500,34400,37700,45200,40800,43500,45600,60100,62000,85700,53300,70600,56500,76600,79800,64100,84100,75200,77900,72700,91700,76400,96100,82000,83200,85900,106700,92400,93400,95900,96600,107700,103500,103300,106800,110200,110100,126400,116700,119100,119800,121100,228900,135500,131100,130600,148300,135700,138800,172400,146800,145900,148000,151500,162600,156000,166800,226600,162900,165800,165600,169700,171100,174600,208500,178500,216900,197600,197200,190200,200400,194100,202900,251900,199500,336200,205000,210700,212100,213100,346900
590,700,1700,3900,4900,5700,7400,10700,13400,14800,14400,15600,17700,19600,20800,27900,25000,27200,34700,38800,32200,34600,36900,86600,40000,43100,45000,58900,62800,65900,53000,64300,57400,76700,80000,65000,83000,78400,70300,73000,89200,76300,94400,89900,84900,84500,108200,92100,91600,94700,96200,101500,104500,104000,109900,109800,110600,115300,115500,117800,120200,121300,126700,126700,136300,135300,142900,135800,138300,165600,146800,145500,146300,149900,156000,159600,158300,174600,161700,164700,167300,174000,170500,173900,178500,190000,221000,194200,200100,189300,191500,196800,195800,230700,200900,206300,213000,208200,212300,315400,317100
591,600,1700,3700,4800,5800,7500,10100,11700,14500,13900,15500,17800,18900,21000,26700,25500,32500,35000,38300,31800,34800,37600,44800,41000,42800,44800,60400,62700,65500,53000,68300,55700,76200,79100,64600,84400,79000,70500,79200,88600,76400,119600,81600,82800,86400,118200,92800,92700,95400,101800,101700,103300,103200,107600,109500,109700,114700,144100,118200,121300,121500,126700,126100,131100,131000,166200,134100,138500,141700,197800,154900,149500,151300,170800,171500,171300,264500,169700,164300,166700,168400,170100,174100,177500,191200,199500,187300,187500,187700,190700,227200,195500,202400,199500,205400,206600,208600,212600,212700,217800
592,700,1600,3800,5000,6100,7500,9700,12000,14700,14300,15900,17600,19200,20800,26400,24600,28100,29900,38700,33200,34300,37600,46600,40200,43800,44400,60100,62400,60200,53000,68800,61300,77300,79400,63900,82900,81500,70300,73000,75400,77800,90800,82200,83600,84300,106600,91000,93200,93900,97300,101600,103300,105700,107300,128100,109600,114400,135500,119800,119400,120500,132800,126600,129800,131200,149900,136700,138900,141400,162600,147100,149100,156900,169400,156800,214700,219400,161200,173400,167900,168700,171800,179800,177300,180300,183800,190500,186500,204500,190400,208500,193500,202400,201300,206000,209300,209800,220900,213000,222100
593,700,1600,3900,4900,5600,7400,10000,13700,15200,14300,15700,17100,19200,20700,26500,24900,26700,29500,38900,32300,35000,36800,38200,40200,44000,44900,59400,62300,65500,52900,67500,64700,76000,80500,63500,85800,80900,71000,72000,73100,76900,79800,80800,84100,84400,106400,91800,92800,100200,104000,100300,102900,133300,111100,108800,108300,113800,127300,117200,119300,121100,126300,125800,129500,130100,144200,167800,138800,154900,169500,148700,147800,160900,176100,168500,192700,219400,162700,166700,208500,169000,178500,172600,176300,178300,195100,198200,187800,187900,192200,212700,195300,208200,200500,205500,206000,209100,212800,225700,223200
594,600,1800,3900,20500,5800,7300,9600,12800,30900,14300,16000,18200,19800,21400,27000,25500,27200,30400,61100,32100,34100,37400,38200,40700,43000,45200,59000,61700,66300,52800,65400,63700,76100,79700,64100,93200,82200,70100,72800,75500,77000,80400,81100,84000,85000,90600,90500,100800,102800,97400,100400,112100,106200,126300,115300,110100,114800,171900,116500,120200,127500,125600,125500,129500,131900,156000,135200,148000,141100,153500,146800,154800,150400,159800,167000,209900,202400,160700,165800,166500,170100,169600,174000,176800,178100,186700,210200,185900,189800,201400,195500,194500,200000,201600,205500,205500,209200,209100,212700,223300
595,700,1700,4100,5100,5400,7100,9500,13300,15600,13800,15700,17300,19300,21500,22800,25100,27200,28700,39000,32600,34300,37700,39000,40900,44000,45100,58900,63600,65900,56400,68300,113900,76900,79200,64500,83500,81200,70000,71700,86500,77000,79600,81500,84000,84100,89900,91000,91700,157700,96900,117400,110800,103100,110800,110100,110100,113800,135500,117500,120800,121100,125700,126600,130000,129100,154400,136500,142700,140600,162700,146900,147900,161600,153300,155500,191500,425200,159900,165900,167500,168900,171500,173400,178100,177300,192800,184600,196900,188600,191100,193800,194300,203400,198600,206000,205300,210300,212000,214200,261300
596,700,1600,3800,4800,5700,7300,9400,18000,14500,13800,15600,17400,19700,21000,22900,24900,40900,28700,38400,32500,34900,37000,37900,40900,42800,44800,60900,65900,66500,61900,70900,90500,78500,78700,64700,83300,79500,70400,72400,79500,76000,79600,82700,83600,86200,89400,91600,92500,95100,97500,107900,103700,107900,106300,109500,114800,114300,140200,203700,127700,121600,125300,125300,129900,130800,158100,136400,150000,142000,146600,147800,147700,176500,153100,155200,161000,413100,161000,165300,168800,175800,171600,174900,177800,179200,183900,183300,186200,189100,199700,196100,195700,201400,209400,206300,206000,208700,212000,212200,263600
597,600,1800,3700,5000,5700,7300,9500,32800,13800,13800,15700,17700,19600,20600,26200,24900,27100,30000,38400,31900,33900,37000,38000,40300,43600,44600,62800,64200,65600,61500,69500,89100,77800,78900,64400,83400,79400,85400,72300,75600,76200,78100,81400,83300,85500,88300,90600,93500,96300,97200,98900,102700,122800,110200,109900,109700,114200,139400,143400,125100,120000,126900,126200,135200,134300,132800,135200,141800,141100,148700,145500,147000,150300,152900,169200,171200,163300,160900,164000,167600,169700,170000,178500,178500,190000,192100,183600,253700,190800,191000,196000,193900,201700,202500,203500,211700,208000,213800,213400,263900
