Prueba,Tamaño_10,Tamaño_20,Tamaño_30,Tamaño_40,Tamaño_50,Tamaño_60,Tamaño_70,Tamaño_80,Tamaño_90,Tamaño_100,Tamaño_110,Tamaño_120,Tamaño_130,Tamaño_140,Tamaño_150,Tamaño_160,Tamaño_170,Tamaño_180,Tamaño_190,Tamaño_200,Tamaño_210,Tamaño_220,Tamaño_230,Tamaño_240,Tamaño_250,Tamaño_260,Tamaño_270,Tamaño_280,Tamaño_290,Tamaño_300,Tamaño_310,Tamaño_320,Tamaño_330,Tamaño_340,Tamaño_350,Tamaño_360,Tamaño_370,Tamaño_380,Tamaño_390,Tamaño_400,Tamaño_410,Tamaño_420,Tamaño_430,Tamaño_440,Tamaño_450,Tamaño_460,Tamaño_470,Tamaño_480,Tamaño_490,Tamaño_500,Tamaño_510,Tamaño_520,Tamaño_530,Tamaño_540,Tamaño_550,Tamaño_560,Tamaño_570,Tamaño_580,Tamaño_590,Tamaño_600,Tamaño_610,Tamaño_620,Tamaño_630,Tamaño_640,Tamaño_650,Tamaño_660,Tamaño_670,Tamaño_680,Tamaño_690,Tamaño_700,Tamaño_710,Tamaño_720,Tamaño_730,Tamaño_740,Tamaño_750,Tamaño_760,Tamaño_770,Tamaño_780,Tamaño_790,Tamaño_800,Tamaño_810,Tamaño_820,Tamaño_830,Tamaño_840,Tamaño_850,Tamaño_860,Tamaño_870,Tamaño_880,Tamaño_890,Tamaño_900,Tamaño_910,Tamaño_920,Tamaño_930,Tamaño_940,Tamaño_950,Tamaño_960,Tamaño_970,Tamaño_980,Tamaño_990,Tamaño_1000
607,800,3500,6200,12600,11600,20500,21200,38600,39500,40200,48600,74300,63900,71800,114300,125600,98800,114000,120900,162300,175200,161700,167500,192300,204100,210200,223000,239800,339500,269600,371600,311700,431500,487100,376300,386300,414000,432600,458400,465800,800800,508400,522200,566900,804500,608300,623000,953200,1116100,866500,709200,811900,795100,835100,857300,906900,926700,936200,958700,1038300,1039500,1084300,1105100,1564800,1136000,1240900,1250000,1295600,1720800,1349100,1379400,1401000,1492400,1491100,2265700,1590800,1581400,1644600,1685000,1724700,1936900,1811500,1848500,2127200,2009900,2016700,2097400,2087900,2665800,2215500,2214000,3380500,2300900,3207200,2664600,2567900,2495700,2666200,3248200,2641700
608,900,3300,6000,11400,12100,21700,21300,65600,39900,40400,49500,76000,68800,74800,115700,135900,103200,113400,121700,205200,146800,159200,182800,177300,197900,259700,235000,240900,329200,282400,393700,321100,330400,488800,357900,381500,467200,423100,440200,523000,669800,513600,535200,567000,802800,773100,634100,840300,799600,832600,740700,791900,781600,831000,852500,900700,916500,933200,1044700,1013200,1189800,1121900,1092200,1921800,1159100,1188700,1228100,1280800,1589000,1349900,1380600,1389500,1429400,1517200,2255700,1569900,1652100,1669000,1691600,1731000,1778800,1919500,1861700,1872100,1960300,1966600,2094200,2096500,2129100,2160300,2212300,3272100,2412100,3268900,3093400,2528300,2599800,3155700,3848200,2670200
609,800,3500,6200,10800,16100,21300,22400,32700,40900,39600,49600,75100,75900,71300,110600,125200,115900,109200,124700,133700,144000,157000,169100,188200,199300,211500,224200,282600,277000,274600,370100,323300,330500,423200,372400,385100,470500,448400,445500,470700,671400,513600,635000,825700,838100,759400,619000,808800,778300,698800,726200,775800,796800,815900,822700,888300,905500,948200,951400,1023800,1083900,1072200,1090100,2002400,1180900,1216200,1211100,1285600,1523800,1340600,1383100,1429700,1459100,1512600,2198300,1647000,1637500,1656600,1654500,1721000,1749200,1861600,1843200,1989400,1982000,1991900,1998500,2113800,2452000,2137100,2223700,3032500,3007600,3193200,3559700,2920000,2507500,3583200,3038600,2791100
610,600,3600,6300,10600,15100,20200,20800,33600,40100,40300,48700,78700,70100,71200,115400,126600,98500,113700,128300,133900,154300,151600,180800,186100,200600,213600,231100,359300,261400,279300,387100,311300,339300,374200,364000,374900,415500,425600,465300,624600,682100,523800,541300,565200,818700,812400,625200,868200,695300,715900,720200,756500,807100,828500,853900,884300,903300,911700,1003600,1021100,1061800,1118800,1104500,1615000,1171400,1215100,1215900,1279000,1345400,1361000,1388000,1399100,1452500,1490500,1952000,1599800,1626700,1647500,1724400,1692300,1798300,1848100,1851700,1902700,1954500,2019600,2050200,2048500,2144200,2216400,2225600,3238000,3086600,3165000,2488400,3233500,3125100,3244700,2776000,2710900
611,600,3200,6100,9500,15000,22000,21300,28300,40000,40300,48900,74300,62500,71900,115100,123100,101300,114900,123000,131600,147100,164000,171600,197600,199600,212500,235700,340200,265600,285100,375500,381100,322400,432400,367500,381900,466400,451400,450100,502700,679900,519700,529300,640200,834600,780800,637700,865000,697400,719400,736600,762200,800700,830400,835700,871900,901100,945600,975300,1000600,1059800,1087200,1302300,1667400,1199600,1215000,1338000,1381100,1299200,1375900,1366400,1415800,1458600,1643100,2252600,1548600,1613400,1765500,1703400,1727200,1778300,1958700,1868900,1911400,1950600,1998500,2013100,2098900,2399700,2188700,2494500,3456600,3090400,3329800,3242100,2653900,2718400,2693700,2783300,2723300
612,800,3600,6100,11800,14000,20600,22000,28400,39500,39700,46400,78700,64900,79800,107000,126100,99900,113500,120400,134400,141600,159200,170500,180900,211000,213100,237700,358000,273800,293700,385800,311100,333600,390500,366600,391200,426900,428000,438500,517500,646900,506500,553100,719500,831600,660200,638500,876500,701300,702500,753800,796200,804900,819600,848700,896300,907200,914100,988400,1018400,1021100,1084200,1273600,1604000,1180900,1220700,1402300,1297500,1592300,1354900,1394400,1413600,1532000,1507200,2137800,1621500,1712500,1677400,1721100,1829100,1772200,1867700,1979500,1898600,1949100,2144600,2052000,2180700,2973200,2193900,2338000,3059300,3106300,3255900,2565900,2449900,2769900,2679200,2788500,2661600
613,600,3100,5900,9900,15200,20600,21200,28200,39000,38300,64700,74400,86300,72600,113400,129700,104900,119800,119200,132100,147100,158100,166800,182500,203300,210100,220200,360800,273100,346700,419000,302300,339700,390200,364400,386600,424000,415700,436100,537300,678700,521800,528200,642100,831000,702500,748500,940600,688400,701500,733900,761300,866300,833700,856100,921200,901100,929300,983200,1007300,1037700,1055200,1082400,1592500,1168000,1234400,1236100,1269800,1716300,1348500,1404400,1410600,1643200,1505400,2003300,1583700,1630800,1631600,1685100,1678800,1787900,1791300,1888700,1871600,1920500,1985000,2046400,2055200,3213600,3791000,2267100,2688000,3079800,3298100,3192500,3382100,2625900,2705000,2857900,2712900
614,700,3700,5900,10300,13600,21000,21400,25800,76800,40200,50000,76600,74700,73800,118300,125700,100800,111300,121900,142900,158700,158500,176200,196400,197700,210100,225400,256400,258800,354200,396300,309800,321900,410500,441100,387400,416200,650900,452500,497800,677600,511700,541400,633400,821600,798600,632000,885400,687300,702300,759600,762900,795500,844900,838300,874200,913400,948000,978700,1023300,1042500,1071800,1100700,1654900,1144900,1182700,1266300,1269200,1770900,2018300,1370000,1426500,1572500,1467200,1958100,1578400,1568600,1627200,1674200,1692100,1784400,1822000,1860000,1905400,1961400,1981900,2134100,2065000,2735700,2187500,2237300,3256800,3096900,3097600,2626600,2728000,2510900,3137100,2676200,2713700
615,800,3600,22000,9700,15100,21100,22400,32400,40400,40000,111200,111400,72800,69600,106500,120400,100900,110600,123800,134200,146300,158700,168500,192500,194500,213600,328000,247000,251800,273200,374400,306800,333900,454000,792300,449800,403700,431600,447100,547600,682400,509900,530700,564700,818500,761800,631600,894000,774500,699200,735800,766800,801500,841100,840300,869500,918500,917700,979900,1001400,1031600,1051600,1102600,1652700,1187500,1206100,1238900,1271700,1901900,1381300,1417600,1494200,1461600,1500700,1656600,1580100,1655200,1625800,1994300,1725000,1864300,1857600,1900200,1873900,2006100,1963800,2060800,2085200,2298700,2240100,2231700,2462100,3238500,3215500,2924500,2722600,2454600,2748400,2641000,2683400
616,700,3900,4900,10100,14600,19700,22000,28700,41000,40700,50700,72100,79000,78200,108900,126700,101900,106800,122800,133900,149200,158100,179300,186600,201300,211200,295700,247000,267700,385400,377200,319000,332400,351400,385500,381800,411200,446400,450100,474100,683100,512000,524800,592400,829000,796200,634500,844200,758800,697600,782900,783300,793800,822600,845000,868900,939100,932500,969600,1010800,1024000,1053700,1133300,1588100,1156100,1445500,1236900,1286900,1864000,1339600,1397200,1544300,1506100,1479000,2078300,1550500,1613600,1643700,2509600,1699400,1814200,1820900,1855400,1916400,2136200,1967200,2063600,2049700,2093900,2177300,2203200,2264600,3147000,3348300,3218800,2559700,2727800,2689000,2599300,2669200
617,700,3100,5500,10300,14200,20500,24700,26900,40400,39700,45200,74300,83000,70600,111500,127200,95600,112700,119300,133600,149900,160700,177100,182700,255200,215600,314700,240700,275400,336400,413100,450000,324100,340200,433700,391500,417200,429300,440800,504100,638700,516500,532100,557600,821600,998500,618000,674300,757500,717600,762000,766600,815800,834800,898400,885900,891800,937400,955100,1021900,1038400,1082200,1113500,1733900,1149800,1770900,1236000,1320800,1865900,1331800,1543700,1398800,1438900,1514200,1906900,1609000,1625800,1664700,1952200,1694100,1771400,1864200,1878300,2252100,2036300,1983900,2052700,2083600,2279200,2206500,2233100,2357800,2907000,3140700,3200200,2445800,2502700,2649700,2599500,3371700
618,800,3300,27300,10000,18700,20400,25200,26800,40300,43100,46100,73400,77100,71400,114300,122100,101800,114500,132400,133900,143500,155200,164900,184400,198700,209900,270100,276100,322200,315200,409700,396600,391700,338900,742600,378500,399500,490500,453300,467600,491500,509000,522200,574200,843400,937200,654300,703000,686700,709900,743400,762500,802600,824500,866900,877200,1107800,958500,967300,1045600,1031000,1080200,1108900,1622400,1139800,1206100,1242800,1269100,1848200,1415700,1398400,1427600,1419000,1522200,1603300,1569300,1609700,1623600,1692500,2060300,1746800,1803000,1924000,2097700,1926500,2014200,2046600,2091000,2203700,2161100,2518500,2530800,3199900,3032800,2848700,2471100,2522600,2568800,2615400,3693200
619,600,3500,5500,10300,14000,21500,23400,26700,38900,39500,46400,75700,63100,71600,113500,125800,97600,112200,130400,128200,141100,157400,179100,186500,195500,213500,230300,237300,341700,276200,368500,326100,384400,344000,387600,390000,405800,470500,448800,474000,499600,508800,543700,569900,825900,901200,631400,682500,702800,698300,741600,772500,845200,815200,840000,935900,950800,1235800,995800,994300,1024900,1078300,1110000,1137000,1143300,1215000,1211700,1362900,2089000,1354100,1393800,1505500,1544100,1487700,1550100,1853700,1599000,1670900,1668000,1823600,1822200,1811400,1866300,1921400,1954300,2066700,2062300,2074900,2184800,2162500,2398800,2221100,3117700,2906700,2535900,2861700,2552200,2713700,2620900,2635000
620,600,3500,6200,9700,34500,20800,22300,27700,40100,40500,49600,79000,72900,69800,114700,120700,104000,119400,120900,148800,153500,159400,172500,188400,196800,218300,226700,285200,347900,278400,410300,309900,391200,339500,599900,449300,408600,468200,450500,463600,485300,522100,526300,579700,1184400,934800,690800,681500,675500,748700,746600,758800,792300,902100,896700,872800,910600,1412700,1000000,988600,1039200,1052100,1107500,1186800,1172300,1249600,1254300,1896800,2210600,1355000,1386300,1440100,1474700,1520400,1627900,1774000,1631700,1779800,1664900,1754400,1777100,1916300,1987500,1842500,1938100,1996500,2049500,2147300,2643700,2356600,2196400,2432100,2728900,2509000,2712200,2947800,2506200,2923100,2672000,2684600
621,700,3700,6900,10500,16000,20100,24500,27500,40500,41700,47900,74600,77900,71200,115700,130600,100700,106600,122100,145300,142000,160200,181900,187300,194800,213800,241900,242400,333100,283700,372000,319900,425700,353200,472200,444100,397600,429000,451900,470900,487900,500000,535900,868500,851800,969900,644900,800900,675800,693700,734900,760500,781300,822100,852400,860900,916300,1150800,985500,989300,1019700,1073000,1106300,1482800,1169400,1201300,1279500,1314000,1322500,1337000,1397700,2043300,1435400,1500200,1546700,1575500,1585000,1661000,1727600,1860900,1777500,1852700,1904800,1910700,2014200,1982700,2195500,2093200,2391000,2355800,2215100,2565600,3172900,2364000,2695500,2835800,2494400,4037000,2721700,2736400
622,700,3400,6700,10100,14500,24200,28400,32400,38500,40600,48200,73400,65500,75100,109100,133400,97000,105900,121900,132900,145800,153800,173900,207600,210400,212700,232100,257400,326800,288600,376700,313300,418200,356500,475300,465300,409400,450300,450500,701400,482400,732200,545600,639000,907300,973000,636400,826700,690000,692900,726100,761200,850900,831300,852700,872100,903500,939300,982700,1032600,1004700,1031300,1104000,1627900,1165300,1193700,1239000,1288600,1365700,1350100,1352000,1748100,1458100,1707200,1643500,1793000,2036900,1600600,1698600,1739300,1752900,1834800,1878600,1896000,1954100,2002000,2093200,2060700,2141000,2171000,2254400,2285200,3022500,3241700,2843200,2524400,2776100,3401200,2612200,2717900
623,700,3200,6400,9500,15000,21400,25600,27500,39700,41100,47300,76600,61000,72900,109200,135300,97200,115200,118900,131000,147100,158700,171700,184200,209000,210700,224800,244900,292800,275700,416800,317000,327400,350300,491300,384300,403200,419500,446300,469600,616600,529000,525900,681000,819000,925300,771000,724200,686300,700100,725100,757900,848500,799900,851300,966800,912100,932700,1038700,1008200,1112700,1066000,1124500,1677400,1174200,1225300,1316400,1263900,1285700,1330800,1385300,1532700,1474900,1482300,2196500,1598100,1715200,1650300,1685800,1719200,1779000,1813700,1880600,1918900,1954400,2015300,2079200,2103800,2131200,2205000,2231400,2441500,3095900,3341900,2713600,2431600,2524700,3170900,2666200,3076000
624,700,3300,6800,10900,14800,21200,26800,27400,38700,41000,46000,72000,63800,71400,112400,124200,101600,117200,121600,133700,152800,261300,171100,188500,194900,217500,227800,251000,341600,275300,392700,315100,329500,350800,451900,408900,527900,429300,458000,538100,493800,499300,537600,731900,846700,939600,792400,652200,682100,712300,719300,758300,819300,835800,863600,875800,886900,942200,995800,1017100,1063900,1160800,1098200,1664000,1220800,1200100,1256100,1262100,1740600,1350100,1396200,1425400,1562200,1481500,2177000,1572500,1593600,1662300,1868400,1783600,1859800,1824400,1887300,1910800,2062400,2025700,2023400,2087700,2169400,2222800,2212700,2416100,2932600,3205900,2757900,2800200,2522100,2674100,2599200,2655000
625,700,2500,6200,8700,13500,19700,23100,27200,40400,42200,57700,72200,62600,78400,105800,126000,98200,110400,126200,139000,140300,186100,172600,182700,194800,204200,231200,243800,333400,299000,402700,350800,328600,348600,511100,383700,402900,422500,450600,606100,505100,523200,526100,705600,828100,931900,684900,658500,717900,736100,842000,776700,789500,843000,848400,865700,901800,927800,1004100,1001900,1016500,1065700,1530600,1636000,1204500,1200500,1218700,1248400,2087900,1407700,1419100,1419400,1696000,1502200,1525800,1555100,1803100,1664600,1703200,1702500,1799000,1846600,1827600,2017500,1977800,1973800,2056700,2030900,2921800,2179000,2706000,2319600,3055500,3166100,2489500,2746500,2987300,2917900,2693700,2641700
626,700,2900,6300,9800,15500,19000,25100,27800,39600,40700,48900,73000,75300,67300,107800,123900,100300,112100,127200,132200,147800,149800,174800,181800,201500,209400,238100,237100,334400,291300,421800,350700,337800,351500,480600,383300,439900,431400,445000,802200,474600,504800,539200,671000,1211000,916800,639400,663700,962000,706500,812000,767100,802000,827500,873900,876100,897800,927600,972100,1011100,1020000,1050500,1272800,1162000,1205700,1176000,1269600,1293500,2107700,1342500,1380400,1416300,1485200,1464400,1624400,1551800,1847900,1771900,1726300,1730700,1796400,1853100,1854400,1923400,1955000,1977800,2008800,2038800,3225400,2238400,2422900,2549000,3286200,3138400,2807300,2441400,2492500,2953800,2907400,2622000
627,700,2800,6300,9800,18000,19900,24100,27700,40100,39500,46400,71100,61700,70700,108900,124000,95600,111200,125300,127900,147400,154500,181700,183600,207200,208700,228200,241900,338000,288900,436500,400800,364600,350700,583800,401200,437700,463700,439700,551700,505200,524300,555000,584500,905200,957200,622100,744500,990600,770100,741500,899900,797300,842700,841200,862200,920200,919000,970600,1021800,1022600,1048100,1086400,1243400,1179800,1214400,1238900,1254400,1820800,1328500,1384900,1483000,1508900,1489900,2383500,1555500,1613600,1652100,1711400,1758400,1769100,1825100,1831700,1905500,1964200,2521100,2024800,2071300,3189700,2399500,2302500,2524200,3256000,3290300,2691400,2785200,2514800,2578800,2669100,2667500
628,600,3200,6600,8800,14700,20500,24000,33000,40000,42800,49900,74000,66800,70600,108500,122700,105800,120900,124900,142900,139300,160000,170300,187900,203400,210100,229200,248400,351600,314200,472200,360700,326400,344600,491300,387900,423600,517800,443400,554900,488300,521100,642600,638200,654500,907100,626600,1196500,865900,836900,754600,1029300,779600,832000,849600,900100,914100,932700,985600,1017600,1065800,1050200,1102400,1213300,1152200,1241800,1208600,1380200,1517700,1364800,1511200,1462500,1428000,1500100,2389000,1583200,1629600,1643500,1795100,1760400,1766500,1945000,1946900,1879000,1944200,2113100,2055300,2133800,2290400,2554000,2374500,2292300,3313700,3057300,2602000,2813600,2582700,3017200,2593800,3322800
629,700,2800,5400,9000,15100,21300,25000,25800,42100,41400,51500,77200,61500,70100,100500,130500,102000,107900,123100,130600,133600,174700,172800,199600,195300,213700,230100,232100,332100,309300,445000,305900,330100,346500,519400,384100,519300,582500,452400,522100,494100,521300,798100,653600,619400,916700,642900,917600,714700,714000,748700,842700,800300,807300,865900,887700,970800,925600,947600,1025100,1040200,1059400,1171600,1250500,1167100,1187900,1197000,1274400,1451400,1338100,1514800,1407400,1471000,1497000,2379300,1888000,1585100,1786900,1713400,1838500,1812000,1808400,1873800,1901200,1933200,1972600,2171400,2068600,2155300,2125600,2310600,2477900,3063900,3163100,3196400,2913800,2515300,2618900,2553800,2743600
630,600,3100,5900,9900,14800,21300,26500,26300,40700,41300,46000,77100,60800,71200,106100,198800,101500,109700,119500,127300,144800,160100,172200,211700,196900,210500,227500,247100,360900,348200,441200,310700,328000,349800,499000,372200,495700,594500,445300,474500,495700,519400,626300,568200,700400,916800,627600,1014500,739800,709900,750600,758300,800400,816000,858600,879500,892200,937900,976800,1017600,1029200,1054400,1414500,1406700,1168700,1267700,1234500,1278200,1339300,1332400,1393400,1423200,1429700,1484700,2402000,1631400,1615300,2116100,1718500,1739400,1786300,1815200,1829700,1880800,1912800,1991800,2013900,2060600,2106700,2209800,2190200,2415200,2926600,2490400,2497800,2448000,2600000,2555300,2630000,2676700
631,600,3100,5200,13800,13600,19200,24900,27300,42600,39700,49400,70700,63100,72800,120300,120600,103300,114300,116800,128800,144600,154700,171000,180300,202700,348800,229100,252300,353000,338500,430600,329700,323400,434400,510700,397300,424900,440500,445400,487900,496400,513600,531200,561900,632300,920500,625300,828500,702400,708800,738600,771100,859800,872200,856800,886200,910400,929900,1013300,990600,1017100,1074700,1614000,1647100,1168200,1198300,1257400,1273800,1317200,1330000,1409600,1429800,1476000,1482500,2456300,1578500,1860400,1672600,1702100,1757100,1746400,1834500,1844300,1903900,1932500,1986000,2028500,2045900,2555800,2190400,2190400,2292600,2870200,2354600,3015800,2818800,2517700,3055000,2620300,2668600
632,700,3000,5400,10000,13400,20700,24200,27500,43800,41600,48600,77800,64800,73000,111700,129800,99400,111500,123800,131500,146300,163200,186300,182300,215100,262300,225100,261300,338200,331500,404000,317600,331200,466200,807900,400500,422200,489900,461800,488100,483800,516600,553200,562700,603300,933000,638000,970800,714200,721400,737600,753400,798100,814500,843700,893900,897400,931800,976200,1006200,1097500,1074900,1531100,1639300,1358900,1224900,1236500,1276200,1324300,1355900,1392000,1425900,1444500,1572600,2348900,1580900,1794600,1636700,1698700,1772700,1867900,1891300,1828500,1899700,2030000,1990400,2022200,2287800,2935700,2140100,2452000,2419000,3034200,2787600,2719100,2735600,3085600,2649300,2881300,2674400
633,600,2600,6700,10800,13600,21500,26700,27200,42400,41000,48000,75100,61400,70400,108600,126400,101200,108900,122000,131300,145300,159400,172400,186600,207100,206600,227000,249700,347600,334600,407000,307700,326700,407300,379100,388700,445000,563000,447800,467700,499600,508400,544200,549400,564600,946900,626300,959100,709400,712300,730500,761300,798300,831700,843400,869700,917300,926700,984200,1098200,1039200,1082800,1187100,1750200,1140500,1235900,1236400,1317900,1301400,1353000,1384100,1431100,1462900,1493200,2462600,1566700,1596300,1655100,1757400,1708400,1789900,1854400,2049300,2063700,1918400,1975800,2058500,2131900,3196900,2471300,2770300,3033600,3232500,3241200,2805400,2642200,3243900,2761900,2631000,2958900
634,500,3400,5700,10000,14100,20800,42900,32700,46000,40600,53400,73200,64200,72700,110700,122300,99500,111400,129100,144800,148700,158100,176700,182800,199000,221000,221800,236700,328900,352600,387900,311900,329900,443900,363600,386100,405400,538500,446200,478900,491500,513800,523500,576400,569500,830100,665300,1006000,834400,693700,733400,763100,783700,833700,849900,879300,892600,986000,979700,991800,1026300,1047700,1211400,1667100,1209900,1218800,1245400,1274700,1291200,1343600,1363400,1420600,1494400,1494500,2433000,1562500,1619900,1665800,1701200,1696000,1786000,1807700,1858400,1877200,1922100,2005500,2016200,2063500,2617100,2180300,2280000,3355700,3247200,2974800,2815900,2777000,2526900,2792500,2630300,2763200
635,800,3600,6400,9300,14700,20000,25500,26100,42400,40000,48100,76400,64400,70800,255000,117700,102400,109800,127300,130500,147300,161500,165000,198200,195700,217200,234200,241500,359900,410500,371500,307900,318600,531600,364100,383500,392200,416200,440600,581500,582500,513200,521600,558100,600200,785500,617500,991900,757900,700700,734100,760700,780300,810200,840000,883000,1045500,1116900,979500,1026800,1018200,1045200,1210100,1658700,1174400,1213400,1256500,1269300,1308900,1357700,1420900,1405700,1479200,1511800,2351400,1552400,1995000,1626600,1664400,1745700,1764800,1813300,1864000,1914000,1943600,2548800,2063000,2257600,2238800,2501500,2209700,3225400,2883200,3063300,3300600,2699400,2593200,2600400,2625100,2609800
636,800,2900,5900,9600,13800,22800,24800,26000,41400,40100,47500,75800,63600,70100,108100,130300,99400,109100,119500,137700,146800,161800,170700,184600,194600,219800,224800,249500,337200,503400,365100,301700,331100,397800,366400,372800,437500,429100,526800,458100,492300,518400,537900,616800,575300,799400,618200,933300,742800,704100,724400,752500,786700,816900,906200,863800,927800,957700,966800,1048700,1039800,1076800,1239600,2285200,1145100,1203800,1394200,1256900,1286500,1415100,1343900,1481100,1484800,1474100,2401300,1576000,1600100,1616000,1731500,1728500,1749400,1892700,2058300,1904100,1984200,2031600,2202000,2078400,2297500,2227700,2233500,3267400,2951000,3240900,3504200,2571400,2518000,2584500,2645600,2709300
637,700,3000,5500,9600,13100,20600,26400,27100,35700,47400,48000,74200,74400,74300,112800,126200,101100,115200,126200,129500,151500,159200,170500,179000,211600,216200,228300,240400,361400,378400,384500,304400,330300,462300,364100,389200,404700,430200,450300,463200,512500,508400,542400,551100,580100,778900,782400,713000,681800,699400,740100,801400,791300,834400,857700,863100,919600,964400,986800,996500,1045000,1072200,5265100,1624900,1236400,1542800,1251000,1305700,1287900,1329200,1383400,1950800,1652600,1563800,2389900,1560700,1619800,1606400,1712100,1769200,1740400,1824600,1832400,1871400,1923300,1970600,2042200,2105500,2454700,2143200,2223500,3428300,2463200,3130600,3952000,3645100,2484800,2810400,2619400,2672500
638,800,2900,5500,9100,14400,22400,27900,25800,38600,40300,46700,72400,62700,77800,113600,141700,99400,108100,121800,134500,139700,162100,184300,183600,202000,209800,220700,255900,330300,352700,454300,332900,330400,467700,366100,390000,401600,423000,446600,469500,486100,527200,628600,618200,576500,764000,639000,791200,710000,693700,736700,750400,803000,882700,868500,870400,898800,926100,996900,1008300,1104700,1047300,1149900,1668000,1155100,1792700,1245000,1267500,1738600,1375900,1417000,1950800,1819800,1492600,2350000,1650200,1631900,1653000,1725300,1804800,1776400,1834100,1835900,1911300,1959500,1957800,2007300,2075000,3014500,2158900,2238600,2487300,2453800,3192700,3028000,2457700,2597400,2582400,3089300,2655400
