Prueba,Tamaño_10,Tamaño_20,Tamaño_30,Tamaño_40,Tamaño_50,Tamaño_60,Tamaño_70,Tamaño_80,Tamaño_90,Tamaño_100,Tamaño_110,Tamaño_120,Tamaño_130,Tamaño_140,Tamaño_150,Tamaño_160,Tamaño_170,Tamaño_180,Tamaño_190,Tamaño_200,Tamaño_210,Tamaño_220,Tamaño_230,Tamaño_240,Tamaño_250,Tamaño_260,Tamaño_270,Tamaño_280,Tamaño_290,Tamaño_300,Tamaño_310,Tamaño_320,Tamaño_330,Tamaño_340,Tamaño_350,Tamaño_360,Tamaño_370,Tamaño_380,Tamaño_390,Tamaño_400,Tamaño_410,Tamaño_420,Tamaño_430,Tamaño_440,Tamaño_450,Tamaño_460,Tamaño_470,Tamaño_480,Tamaño_490,Tamaño_500,Tamaño_510,Tamaño_520,Tamaño_530,Tamaño_540,Tamaño_550,Tamaño_560,Tamaño_570,Tamaño_580,Tamaño_590,Tamaño_600,Tamaño_610,Tamaño_620,Tamaño_630,Tamaño_640,Tamaño_650,Tamaño_660,Tamaño_670,Tamaño_680,Tamaño_690,Tamaño_700,Tamaño_710,Tamaño_720,Tamaño_730,Tamaño_740,Tamaño_750,Tamaño_760,Tamaño_770,Tamaño_780,Tamaño_790,Tamaño_800,Tamaño_810,Tamaño_820,Tamaño_830,Tamaño_840,Tamaño_850,Tamaño_860,Tamaño_870,Tamaño_880,Tamaño_890,Tamaño_900,Tamaño_910,Tamaño_920,Tamaño_930,Tamaño_940,Tamaño_950,Tamaño_960,Tamaño_970,Tamaño_980,Tamaño_990,Tamaño_1000
536,600,1400,2700,5000,9700,7900,10100,12300,23700,17900,21700,30900,43900,32200,58200,40600,46700,50600,55600,61000,103900,74300,80200,97200,91200,98400,117800,111900,197000,204000,136500,143700,149000,203900,201400,176100,272500,195500,278800,215300,225500,242200,245600,255800,265900,284300,446300,360800,312200,324600,439500,357500,387300,375600,389500,409600,415400,485300,444300,458600,471600,638100,904100,517600,685400,557800,1189800,593600,597200,614500,634400,732100,674900,833500,703200,1136900,821800,752900,773300,795200,1502300,900400,959400,876200,907100,1008400,925700,977300,976500,1183100,1115200,1155500,1052800,1091200,1100200,1135400,2144400,1210800,1636800,1331200
537,700,13800,2700,6100,9000,7600,10000,12600,23700,17800,21700,30000,43100,32900,61100,41900,46300,51000,55600,61600,100000,72000,78100,84100,99800,97800,103700,112400,198400,211600,134500,142300,150700,158000,225200,177200,187700,195100,216500,326200,227300,236300,245000,257200,266000,285200,492300,299600,311700,351200,345100,351700,363600,375200,398500,399900,415800,668700,446900,533600,491500,487700,926200,535300,532100,559300,1058100,584700,657400,619400,634600,644900,678900,1045400,697700,817100,746100,751800,794800,976200,1398200,884200,874400,895200,940300,1014700,1671600,991700,972900,1022600,1591600,1108700,1061300,1084000,1108000,1117100,1695500,1169700,1458900,1236800
538,500,1400,2500,6000,8600,8100,10100,12600,24000,18000,21900,30100,45000,33400,59400,41200,46000,49300,56100,61200,66500,72500,78100,85300,91600,97400,104200,124000,215200,204900,134300,140400,150400,538800,211800,175100,186200,195500,203600,414100,225200,235700,246400,255600,268000,277800,493300,301500,384700,326800,361700,349500,363800,493300,387800,402100,424700,696600,442500,457200,474000,809800,906700,639400,539300,554400,1008400,587400,607000,610600,628000,653400,665200,713100,706600,923000,734900,760700,771900,805800,842900,839500,845600,871900,908000,1151700,1212100,966200,974500,1047300,2459900,1034700,1051400,1096200,1410600,1628900,1361200,1166300,1650400,1211700
539,500,1400,2500,5800,9000,8100,10200,12300,23400,18000,21600,39100,44200,32300,59200,41100,45500,50300,54500,61600,67600,72400,79200,84300,92100,116200,106500,111900,205200,208200,133700,142700,150500,161000,214000,188800,186300,196800,202900,333900,237300,233900,245400,262000,267400,282800,515800,311000,313700,325900,335600,351100,370200,375900,387700,409800,416800,443300,514200,466200,480500,926300,931700,805300,536200,597500,758000,578900,596800,610400,666200,645500,669000,811800,745000,715500,743200,754000,800600,801500,863600,866900,860000,899200,886600,948100,1249000,991200,977100,1009200,1172900,1216600,1089000,1081900,1699000,1239500,1152300,1270500,2048100,1217600
540,700,1600,2600,5800,10500,7600,9900,12600,23500,18500,21700,47400,43600,33000,60800,40700,45400,51200,55400,61000,66400,81600,78200,84600,91000,110000,116900,133600,205100,213100,133700,149200,151700,160600,168100,177900,187600,193600,217000,216300,225500,235300,247200,255700,268900,275000,625600,301500,312100,328500,417600,348900,363700,376500,406600,416000,498600,430600,615500,455300,473300,884100,907900,907600,537400,548700,688500,583800,595500,618900,779200,646300,665900,714800,695400,730900,738200,758000,780400,787700,1263600,838300,926500,888300,889300,933300,1030900,966600,973800,1150000,1246200,1190000,1096000,1102300,1163200,1147200,1137700,1162200,1941900,2996100
541,600,1400,2700,6200,10500,7700,10400,12700,23900,18600,22200,44100,44700,32500,61100,41300,46600,51700,55400,61300,66700,104200,77800,85200,92100,109300,105900,111000,206000,211000,133200,141500,151300,160300,168200,178500,186700,195700,329300,216100,224900,234800,284100,257600,268400,279100,518300,300700,312400,327600,403900,379800,394900,388100,390400,492200,1318300,428900,451500,463600,474000,926000,912100,691000,730100,559000,562700,579000,601900,615500,644500,716100,669800,863200,785900,714900,733300,752400,771000,801600,1338600,828900,918700,969700,903200,915000,1051000,954700,974000,1011700,1120400,1225700,1072900,1298400,1250400,1116300,1147900,1165100,1798900,1736400
542,700,1300,2900,6000,9100,23000,10000,12400,23500,18300,21400,43600,43000,31800,61700,41400,45100,50600,56100,62000,65900,73500,80000,86000,91600,108600,105300,112100,200400,209600,134000,140500,169300,160700,168400,179200,186200,194700,334000,214200,243500,233800,253900,257000,275000,287400,518100,300700,311800,333700,359900,435700,503100,386000,399900,402600,592900,429700,457100,457600,475100,880900,556400,516200,2489300,557800,628400,586200,597100,611000,652900,642400,664100,731000,705700,728200,741000,803000,776600,824400,1017900,834700,856700,899100,894800,921600,942800,971200,968500,999300,1401800,1154500,1081300,1312400,1115700,1126200,1813500,1172800,1422400,1211200
543,500,1400,2600,6200,8700,8100,10400,12700,23000,17700,21300,45300,45800,33100,61600,41200,110200,51200,55800,62000,66500,73300,78600,84100,92000,98500,104500,122100,192500,318300,141200,143500,150800,160600,167900,178600,186800,194800,203300,228900,224300,234500,273300,257200,267200,280500,531700,300900,313300,324700,337500,350300,361400,377900,387900,407300,543900,429900,497200,465900,480600,906400,504300,568500,599100,559800,720000,586500,597000,616800,639000,647900,668500,678700,706400,936700,770300,762100,838100,795500,1383400,826400,855700,866700,1447200,1041800,974700,952400,970400,1192500,1171200,1133200,1528800,1308700,1098300,1121500,2097500,1163100,1540100,1221300
544,500,1200,2500,6600,9100,8000,9700,12400,23700,18000,21200,45200,43600,32600,61000,55000,56900,51200,55700,60900,66600,72500,78100,86200,90800,96800,104400,112000,195200,235700,134700,141200,150400,159600,166900,176500,198900,197500,308400,215800,225800,241200,244300,256900,267900,279600,514000,301000,313700,323500,346200,349600,436300,376200,386600,417400,416300,435600,566400,457800,471500,886600,501900,519600,916900,558500,586200,581300,595800,613300,630900,657300,668800,1034000,700400,1063200,743600,751400,780900,786500,1156000,831200,846700,872300,1298600,1493400,1142200,953400,967100,1158100,1007100,1117700,1865600,1109600,1115700,1124000,1155400,1169900,1601500,1213900
545,500,1200,2600,6700,9100,7900,10300,12600,23300,17900,21900,45900,109900,33200,61600,41100,57500,50700,55700,60900,66500,73000,79500,83800,91800,119200,105200,122300,198800,153700,134300,143200,151900,160900,168200,178300,185700,203900,341700,213300,225800,235000,245900,255900,267200,278400,512800,302600,321000,326600,337200,415200,362500,402100,410200,401900,416000,429400,541100,529400,472500,845300,557800,524700,1046800,557800,683100,583800,621400,613000,708200,642900,664300,684000,704800,712400,750500,748800,769200,788700,1375200,826700,859300,874300,1180600,1529000,1030200,1135200,2378000,1056400,1160300,1100600,1890000,1084900,1096600,1123700,1366700,1164200,1501000,1219400
546,500,1300,2500,6300,8600,8200,9900,14100,23400,18500,21300,42000,45200,31800,61100,41100,56100,50600,55500,61400,81600,72400,79500,84200,92500,97100,105000,110800,195500,153200,134200,141500,151100,158900,167700,176100,185800,195700,246200,213600,224900,235300,245700,262300,264500,281200,515400,309000,314700,328000,346200,347600,367200,561200,390400,407400,414500,428700,744300,461000,474100,875600,517300,516800,917900,755400,684300,580200,633300,617500,920500,644900,669900,710300,703500,715300,747900,751200,770900,795500,1065000,824100,853400,871200,1614500,1267500,957300,974500,1892900,1211200,1435100,1082300,1897500,1268100,1104600,1350300,1319100,1296300,1483300,1220500
547,500,1400,2700,6800,8600,7700,10500,18500,23700,18400,22000,44400,46500,32600,60400,40900,56000,50100,55700,60800,71500,72800,78300,91900,92300,98100,105400,110900,197500,151900,135400,142100,152100,160000,168200,177100,281600,198200,236100,215500,314600,234400,246600,255100,268100,278600,526800,300500,314700,327300,337700,360400,360800,539300,541400,402700,498500,429300,458900,466700,480600,530800,513100,520200,801400,733200,579300,583200,599900,613500,932100,653300,668600,680700,704000,720200,743600,753100,778800,789500,849000,834000,848500,872200,1534700,907100,953600,954600,2054500,1010600,1324500,1392400,1900400,2006400,1103200,1255800,1213300,1251300,1713400,1213600
548,500,1300,2700,6200,8200,7800,10200,19300,23900,18800,21700,48800,46100,32900,61600,40900,68100,51100,56500,60000,82300,71900,79100,85300,101700,98500,104900,111300,199100,152600,134800,143100,155100,173200,178200,176600,217400,194800,205500,213700,226200,234500,245200,255300,268400,278600,517000,303000,312200,334300,344500,362500,362200,377800,537400,408000,501200,435100,443400,457000,471100,484300,502700,517600,922800,560600,578700,584300,605100,612600,653800,647700,661000,781600,698500,720200,734300,759400,768900,794800,865400,828500,1232400,871300,1010500,1255600,935500,974300,1808200,1999500,1462900,1136600,1766700,1724500,1097000,1136700,1255400,1333000,2193800,1216000
549,400,1500,2500,6300,8200,7700,10100,13000,23900,17800,22200,29400,46900,33300,61200,42200,55800,50100,56100,60600,106500,84100,78300,84000,90300,98500,103700,110600,197300,166200,135700,142400,152900,161200,167900,180400,197400,196800,219500,213000,223900,236300,247400,255000,272200,287500,511900,301000,314000,442100,384400,348600,443400,392600,481200,399700,456700,429400,444100,467500,472200,496500,510700,523100,1013900,554600,565700,577400,595900,619700,966200,650000,742100,710500,972000,716100,734500,975600,766900,791000,969300,831300,1281300,1068400,1306400,991400,928900,954800,1797900,1122000,1031500,1095700,1780400,1104700,1106100,1130000,1267300,1203900,2302100,1209700
550,600,1300,2800,6400,8500,8000,9700,12900,23400,17700,21400,30400,43500,33900,61500,41500,54300,50600,63200,61500,101900,72700,87800,85300,91700,160200,136100,141000,196400,151800,134000,142100,150100,160700,167400,184900,210200,197000,204600,215200,226600,233900,255500,255400,266200,280900,515500,302000,312400,327700,337500,347500,442900,377300,469800,401900,694000,430100,446900,461300,473700,488000,502700,638400,738900,547700,564800,580100,625200,608600,973800,656100,671600,695100,853300,775400,740000,766000,777800,790000,829400,825900,1108400,1059900,2044300,1208100,929400,1713900,1840500,1379500,1406300,1734100,1949800,1076900,1098700,1128300,1143200,1321800,2147700,1217300
551,600,1200,2600,6600,8600,7800,10400,12700,23900,18100,22200,44300,45100,32300,61900,41900,55700,50700,55800,60600,66100,72700,78400,83800,91800,203100,175000,170800,203400,127900,134500,141600,150500,159200,167700,176100,219900,194500,205400,215900,237600,234000,246600,256900,268300,323100,511100,301200,319900,327700,336900,349200,534500,377700,447800,409000,481800,489500,448000,810900,477400,488100,640600,594100,594900,554500,564300,579000,632600,614300,698700,647700,665300,1013900,731600,850000,735000,752300,770600,792600,1074700,831600,871900,1010600,1129000,1163800,928200,1327000,1805000,1986200,2045700,1937500,2143300,1085000,1390700,1119700,1141000,1182400,2154400,1900500
552,500,1300,2600,6800,9100,7800,9700,12200,23600,18700,21800,44600,43000,32700,61900,41300,55500,51300,55300,61700,66800,72200,78500,84900,91200,199400,190500,191500,206100,126900,133300,141000,151000,160400,167400,176200,200700,198200,219600,215300,225400,239800,248200,256700,268300,280400,513600,309200,312200,323800,348300,349000,525600,503600,400200,403000,425400,703600,443900,466900,470000,488600,515100,571000,662700,547100,571700,584300,613500,624700,704200,644800,715900,682400,701400,1061800,741100,755300,776700,791800,879600,827500,859200,867300,1122200,933000,1445200,1126800,1816500,1829900,1427600,1892200,1997300,1078300,1215000,1476700,1255200,1166700,2157500,1583700
553,500,1300,2500,6800,8700,7500,9800,12000,44900,18000,21400,45500,44500,33100,62500,41100,55100,50100,56600,61000,67000,73500,79800,84400,91300,185600,175000,206700,203500,137500,162900,149000,151400,158400,168100,176700,214500,196100,204000,215700,225900,232900,246700,254200,265600,279800,519600,302900,312100,326700,345600,359100,452100,477600,387800,405900,585000,649900,455600,456600,531200,493100,546800,568800,717400,552700,565500,582800,598700,810400,710300,652500,668400,862200,698500,814000,735600,762200,770900,794000,1173800,883400,855600,878500,944400,910500,1626100,1429900,2082700,1318600,1288200,1383400,1981100,1187100,1535900,1184400,1476100,1185000,1500700,1518200
554,600,1400,2400,6100,8200,7800,9700,13000,20400,18300,21300,43200,46000,32900,53400,42000,54900,50900,56000,61000,81900,86800,78100,84500,98900,164800,175700,194000,204100,155600,173600,141000,150600,160400,167800,177700,184900,195600,204000,213400,224000,234000,248600,263100,266800,276400,531800,301500,311300,337600,338900,348900,413400,461400,388800,403000,557300,427700,444300,504300,489800,486100,501000,524500,645500,556300,564300,583400,630800,651100,750500,647600,675100,693500,709400,745300,734800,755100,1042400,788000,909300,1150100,846600,866200,1133800,912800,953400,962300,2751000,1047100,1018600,1115000,1840200,1078100,1111800,1164000,2251800,1172400,1210400,1393300
555,500,1300,2400,6300,8600,7700,9900,12600,21100,18300,21300,42300,99800,32000,55800,41900,56100,50700,69000,61800,65800,72000,77600,86000,107400,163400,175500,181400,199200,127200,135300,141700,155500,158600,169400,176800,185300,203500,264100,214300,226100,301600,245200,254800,266700,277500,535200,300000,312800,325600,379800,351100,371000,374600,389200,405600,557200,444500,449800,466800,710500,486700,512000,523700,581800,546600,572900,962400,696600,673500,942500,647700,665500,712000,700000,719600,739100,753200,1101700,791400,1003400,1000100,847100,877500,1194900,1029000,1119800,944700,1819200,1110500,1007100,1108700,1919000,1080200,1124000,1115600,2144900,1165700,1696000,1221900
556,600,1400,2500,6200,8200,7600,10200,12600,20700,18500,21100,47300,74600,32600,61200,42000,49100,49700,111000,61400,65900,73200,79400,84400,90500,165700,176800,185900,198200,127000,134100,140900,151500,161200,168500,177400,184900,194200,287800,214600,232900,237000,244700,256600,266900,288700,509200,301700,312700,327200,394900,350500,363000,384200,391600,400700,432300,440300,440000,467700,852100,488200,501900,520200,532000,552200,564800,715600,606300,914500,629100,654500,669800,677900,708300,719200,810600,754600,786800,795300,827800,829000,853400,867200,1081100,956700,1227200,958200,1208100,1168900,1018500,1164100,1688000,1161100,1109200,1150900,1873100,1172100,1981000,1215800
557,700,1400,2600,6400,8900,7500,9800,17500,22700,17700,22200,46300,35000,32000,61600,41500,44700,50200,84000,70200,67500,73700,78400,84100,89900,165300,178000,185800,210400,126300,143700,141200,150000,158400,167900,177500,184500,257700,204300,214500,225500,236400,253000,257800,273300,277700,516000,301200,317200,327100,359800,349000,361800,380100,396500,401200,417400,430200,450400,469900,879800,598300,509800,521700,563500,546800,565000,675500,610800,943500,648800,644600,726100,824100,698900,887700,741000,750400,773100,1160200,812300,1104500,1490400,910500,884500,1277000,1020400,944900,976000,1112500,1010800,1049800,1410600,1084300,1107700,1118500,1255300,1182900,2047200,1212600
558,500,1300,2500,6500,8800,7800,10100,17800,24000,18000,22500,37400,53700,32800,59800,41500,47000,50200,79500,92300,66600,72800,78100,156000,100500,167000,179800,187400,197600,252600,135200,141800,151400,159300,244300,179600,186200,194100,205900,215000,226600,236100,245000,257500,376700,279400,533200,310000,313600,326800,540000,357800,365500,377800,388100,429400,417600,754300,619300,458800,523800,486300,504400,520600,561900,554500,564100,579500,597800,628300,630600,726900,996600,942800,698900,857800,734400,760300,771000,802200,807800,1510300,1257600,868700,904600,1807100,1196900,952100,969600,1011500,1031200,1048200,1915100,1077200,1105300,1136100,1529700,1297100,1760900,1304100
559,600,1400,2800,6800,8500,8000,10000,18200,22100,17900,22100,79600,49700,32400,56800,41200,45600,50200,76200,83000,66800,73100,78300,105200,90700,187200,179500,188400,180700,219100,134800,183000,151200,158200,202300,177600,185700,195300,213500,214900,289900,235000,245300,256100,297200,280400,513100,302300,311200,325000,404600,349800,523000,467500,389700,433900,426200,551400,513200,463000,471100,486700,500800,524200,597200,549500,735800,581800,668900,628500,688700,669900,1123800,712200,707200,868500,731700,753300,778200,805500,1070500,1399800,849900,866500,884600,965300,955000,1083100,1004700,1001500,1472600,1062100,1176500,1323800,1098400,1235400,1163200,1230000,1750200,1248900
560,500,1300,2400,6200,10700,7900,10000,15000,22900,18200,21000,41200,54200,32800,55100,41200,46400,50000,75800,61800,66000,72900,77100,102600,90700,166500,179800,187600,140500,197300,133000,180900,148900,166900,284100,177800,188200,195800,229800,214800,225400,244300,336600,257300,266600,280700,520900,302400,312000,336700,725500,352200,436300,376300,387900,434400,588100,459000,461000,456200,484500,496900,509300,516800,533800,553100,564500,581200,795500,620700,1013000,648300,663900,760800,700300,1111800,738200,752700,770100,787000,978300,1406300,891900,874800,894500,2626500,953800,976300,971500,1437600,1020400,1047600,2028000,1517000,1103400,1121300,1149800,1164900,1177800,1208300
